artist_id,artist,album_name,release_date,album_type,total_tracks,spotify_id,kkbox_id
2,劉若英,你有沒有深愛過 (湖南衛視[青雲志]主題曲),2016-07-29,single,1,0rP4iVyOInqyUj5Hk4ugIw,None
2,劉若英,到處亂走,1996-10-30,album,10,2c0REN0y3WlFtEd9A7y038,OlY6PJxJCCud-BHg8w
2,劉若英,劉若英 Renext 我敢 世界巡迴演唱會 LIVE,2017-08-09,album,27,0n5Oqd6HAVzeLc68JhFjcu,9Z0WQVg3_BzuPXWTR1
2,劉若英,劉若英Renext 我敢世界巡迴演唱會 LIVE,2017-08-18,N/A,N/A,None,OolEUoa4hoFhGMZJ2P
2,劉若英,劉若英脫掉高跟鞋世界巡迴演唱會,2012-09-17,N/A,N/A,None,5YYPeFpHsLpPy8xsZK
2,劉若英,劉若英脫掉高跟鞋世界巡迴演唱會 (One Night Stand by Rene 2010-2011),2012-08-24,album,25,6CjPyyxAEZb6DrSneFEFaN,None
2,劉若英,半路,2014-10-13,single,1,1HIwB44uoGaiJoQmIKWwt3,8tRmV3N8ZgqWd3mPlD
2,劉若英,各自安好,2021-03-24,album,11,42kIWWADJxhtXbMvfm8jO8,X-1V4R4p0SAEl_4cJV
2,劉若英,單身日誌 演唱會 LIVE全記錄 (Live),2003-03-14,album,39,4IVvRdk2l79fYtdGsWCZ2d,KmlGwP5qmUrTl_CrgO
2,劉若英,在一起,2010-04-16,album,10,15jgvEIqB2bkiNTgmZR8x5,GoVQzptNzZWl-8dc3u
2,劉若英,在一起（演唱會一起加油慶功版）,1970-01-01,N/A,N/A,None,4rLTMQjQFoOyaGhQGy
2,劉若英,媽媽,2020-04-18,single,1,4pS836Q1GZZFaY1AsjZ14l,Lac6uKVcR5JlkpMVEd
2,劉若英,少女小漁的美麗與哀愁,1995-05-05,album,8,0nDEiohkm0HRphvwoDxs7a,WrFUC68fkjE3kpeCqK
2,劉若英,年華,2001-01-09,album,10,5MTWp9gLM678D3yq3pboBG,GoG7XrtNzZWl-IxG0l
2,劉若英,很愛很愛你,1998-11-20,album,13,0PzGTds00YDYDzdkQKBwtJ,0qsQ5_ZgW0hFlcOvVb
2,劉若英,快樂天堂,2020-04-24,single,1,4DW8pasXIRJmRuCa3qYI6X,4oGmcjoRVgY_adhBND
2,劉若英,念念 (電影原聲帶),2015-03-01,EP,2,0KrXFpgRaEuLMlhi0C0tmv,None
2,劉若英,愛情限量版,2012-12-18,album,7,1dJ6xEyzx8Brl8Vy7kJv4V,KkHeBLUQLfA_Pcg1pv
2,劉若英,我很好,2008-01-11,album,10,5F0Y2eFhEYEHROowOaoP5M,5XpO4U6BTkffIABdqB
2,劉若英,我很好,2008-01-11,N/A,N/A,None,5aGCs1wYczZYQaoJ7f
2,劉若英,我敢renext,2015-07-03,N/A,N/A,None,0sU0uAr_ljsmf-GL85
2,劉若英,我的失敗與偉大,2003-11-21,N/A,N/A,None,X-l9fb5p0SAEl_LZb5
2,劉若英,我等你,2000-01-07,album,11,2P6sQ9RlHZQv0FOK0X3P3B,OrVCHB5eLG7iPmX5S3
2,劉若英,我要你好好的,2015-09-22,album,11,3cYOzziVB3Y4jAneDmAmMY,9-9TqwhimwqbJfb0D3
2,劉若英,所有相愛的人啊(熱情版),2021-02-06,single,1,6VgF9QqDn6twLGVQHMvXT1,Coolw07-1JHrzXw2jG
2,劉若英,收穫,2001-06-14,album,26,6PZWcUTzdcySJYylU0dZOS,4r-9AyjQFoOyaVCr8r
2,劉若英,滾石香港黃金十年-劉若英精選,2002-12-24,N/A,N/A,None,SkVs2H7qdNq4WDTZl7
2,劉若英,粉絲,2017-12-29,N/A,N/A,None,KpqLpopfaopkDf34PL
2,劉若英,粉絲 (電影《二代妖精之今生有幸》片尾曲),2017-12-29,single,1,578TX5U5MtQzB4BgeWrIJM,None
2,劉若英,縮影,2022-09-28,single,1,2h23nUlnKGy9Rzv0It2Rpx,-mvOcA2dLXM74B6w7H
2,劉若英,聽說?,2004-10-22,N/A,N/A,None,OooicIa4hoFhHpQ3Vi
2,劉若英,親愛的小孩,2023-06-30,single,1,7p5DKys0DhkoJ2WzALam97,Gta1AChOPnecetzZzC
2,劉若英,親愛的路人,2013-05-10,album,12,4oGWJZXjWotj0WBKPZ3Yhf,OoZl9aaYhoFhEu9ZFq
2,劉若英,雨季,1995-12-28,album,10,0qt8BCze6Uc2rWaa4xwTom,GnpLQt1XPEfOC9ZXvk
2,劉若英,黃金年代,2021-01-12,single,1,2KEbZx7YGXfvrqbVxktixt,8kbAE_oeGTiCKREOyR
3,五月天,92全運會紀念EP,2003-09-01,N/A,N/A,None,-rBa9BbZ1XBjKWmG2_
3,五月天,DNA,2009-07-15,N/A,N/A,None,_ZaciK2lKVWPu13mSX
3,五月天,Dancin' Dancin',2013-11-13,N/A,N/A,None,5ak7j7wYczZYSEvO8j
3,五月天,Dancin' Dancin'  feat. TERU (GLAY),1970-01-01,N/A,N/A,None,D-uWt-pddbwdO-R5n_
3,五月天,Dancin' Dancin' (OT：傷心的人別聽慢歌),2013-11-13,single,1,4Pl7aijhbp2kOLnRyXJlTZ,None
3,五月天,Do You Ever Shine?,2014-06-04,N/A,N/A,None,Tai70SNz9CYeFp_V8F
3,五月天,Do You Ever Shine?,2014-06-16,EP,6,1PDnmcX2LE28p7ke5Iwl5y,CkajvglzW4Ta3BXhHv
3,五月天,Do You Ever Shine? (BITTER BLOOD Version),2014-05-07,N/A,N/A,None,8nQR9zfEHSCv1OooFy
3,五月天,Don'ts Don'ts,1970-01-01,N/A,N/A,None,CowANQ6e1JHrx_fx6u
3,五月天,I WILL CARRY YOU,2018-04-29,single,1,7ELdXVHzNaViba5Zdbfsrv,GsaRAZ7TG1L3GlSDlT
3,五月天,MAYDAY FLY TO 2023 五月天線上跨年演唱會 諾亞方舟十週年特別版,2023-01-01,N/A,N/A,None,LXRHcm7zKFATsNSw6X
3,五月天,Mayday × 五月天 the Best of 1999-2013,2013-11-13,N/A,N/A,None,8mlIFA11iKnsmC3eeR
3,五月天,OAOA(現在就是永遠),2011-09-02,N/A,N/A,None,DakXBPFenP601KWuhg
3,五月天,YOUR LEGEND ～燃ゆる命～,2015-06-17,EP,6,3EBrmY7qUlg8yVbtgzAJLt,9_4Pl51NrjpYYWauTd
3,五月天,YOUR LEGEND ～燃ゆる命～,2015-06-17,N/A,N/A,None,Gsg-Ny7zG1L3G4NpPN
3,五月天,「創造」小巨蛋DNA LIVE!!演唱會創紀錄音,2009-12-01,N/A,N/A,None,Slf9Ql3NTiaK2Yq_Un
3,五月天,五月之戀 (電影原聲帶),2004-07-13,album,33,2UEyfREkXyE2PAzzya0w0C,4ov-h5pRVgY_YrAweU
3,五月天,五月天 fly to 2023 諾亞方舟十週年線上特別版 LIVE,2023-03-29,album,10,0w30Ii1bOsQMOiAC6WmkpQ,WltkdeYw7wx8qqIVub
3,五月天,五月天 | 步步 | 自選作品輯 the Best of 1999-2013,2013-12-30,N/A,N/A,None,GkrKC_Gex3YZLUwhz3
3,五月天,五月天 人生無限公司 Life Live 好友加班篇,2019-05-15,album,12,5Rfn5E0vo8RIUfWsr0B31Y,8qmQbkvlOgKcuqwJNE
3,五月天,五月天 人生無限公司 Life Live 完整收錄篇,2019-05-23,album,24,06QbrFFGcstuPED3Izs9A7,-mjdbD0dLXM75Z5CeV
3,五月天,五月天 好好好想見到你 Mayday fly to 2022 線上特別版 LIVE,2022-01-30,album,10,2cmEUM6I96PO2z9imSX5Rn,8kYdYKruGTiCIZIdvH
3,五月天,五月天 突然好想見到你 live in the sky,2020-07-07,album,12,59wHPpctcSa9gHC5sMy6yF,WsUFJFbDjmG2CPw6An
3,五月天,五月天 诺亚方舟 世界巡迴演唱会Live 2CD,1970-01-01,N/A,N/A,None,8llXMBzOIXErRKUrkF
3,五月天,五月天Final Home全球巡迴Live,2006-06-30,N/A,N/A,None,8kc9k2p-GTiCKuzi7S
3,五月天,五月天【追夢3DNA】電影原聲音樂專輯,2011-09-16,album,16,57w4xMq9EDYlZCuvRJw1kX,CsaxsG2f0h_RmGuZe9
3,五月天,五月天〔創造〕小巨蛋 D.N.A LIVE 創紀錄音,2009-12-04,album,26,4F6QuI21TPQGmjCQ74WjjR,_XFeGEDm4bYZv5ZUMz
3,五月天,五月天十萬青年站出來 - LIVE巡迴演唱會全紀錄,2000-12-21,N/A,N/A,None,HYlniqmgU1EtVzV2rU
3,五月天,五月天第168場演唱會 台北市立體育場LIVE全紀錄 (Live),1999-11-30,album,16,0kJp80UyMwJdBXJFcAy57n,5ZJAUxHymfP8OvunUG
3,五月天,五月天第一張創作專輯,1999-07-07,album,12,1zg3RDpckJ0sgE5N7QrUdL,8m0T0l11iKnsn2-BqE
3,五月天,五月天紀錄電影搖滾本事電影音樂原聲帶,2002-12-12,N/A,N/A,None,DZMLYpo_1aDjFi1Ji9
3,五月天,人生海海,2001-07-06,album,12,4YUFfDcBE7Yl0FrxKUuC9G,HZclQFBCAsSpJsYFhO
3,五月天,什麼歌,2018-01-30,N/A,N/A,None,0rC-QlhtHaJ6kPTtTC
3,五月天,什麼歌 (電影《捉妖記2》主題曲),2018-01-31,single,1,6MvUrkzJnJDihkDShcG3zc,None
3,五月天,任性,2024-12-30,single,1,09rCpK2WyMHP7ymESozHgI,Kr3nzL2kQPhDDuob4h
3,五月天,你的神曲,2022-10-31,single,1,3sDy8v5fg2XHVBdtzs42fa,PXo9uGMXQ7mrxb9ZgJ
3,五月天,你要去哪裡巡迴演唱會 (Live),2001-12-27,album,35,1kmvQ9M9gQueTf6hP8vtMO,0mtrtm77qw4InFzL9-
3,五月天,候鳥五月天電影音樂作品,2001-05-18,N/A,N/A,None,LZ0BMMgu2Z7b0VbClT
3,五月天,傷心的人別聽慢歌,2013-06-09,N/A,N/A,None,HYHqS9mgU1EtVPLbPw
3,五月天,凡人歌,2017-03-20,single,1,6XR3nucjiqTUK32GzmsYvh,4raeFYjAFoOyYLWjhD
3,五月天,刻在我心底的名字,2021-08-20,single,1,5iK1vI2joFeDFvaW2hGpRH,PYP8x9rmqns_RzondJ
3,五月天,勇敢,2015-12-30,single,1,3SEE2WvJ7bHssw4EeNt5xH,XYzgIiKPROdefwsrF6
3,五月天,十萬人出頭天 LIVE,2009-03-20,album,15,54hannF5PnHYxncrs5UfLj,DZUNsoo_1aDjHmpNvQ
3,五月天,唯一,2023-06-19,single,1,4mRNBDaMYSr9hvo5CqAn7v,GnKqA72nPEfOB0XPSZ
3,五月天,單曲,1970-01-01,N/A,N/A,None,8t-6U1N8ZgqWdL3Tyj
3,五月天,因為你 所以我,2020-12-25,single,1,0bLc2MyuEEP8eiMnd6v5Rt,0le7fKde-BNMwoAst3
3,五月天,天空之城復出演唱會 (Live),2004-03-30,album,27,5W3mP3rco8UOXmenbsnvKa,4mxmQQFE2kVG7PX6Nt
3,五月天,將軍令,2014-11-15,single,1,3OzUFuuBOWaHkE2q4hJ4n1,DZVARno_1aDjGw299g
3,五月天,小太陽,2008-03-31,N/A,N/A,None,X_AjJycUyKgAnlFr6J
3,五月天,後 青春期的詩,2008-10-23,album,12,3cCdHi2r9iknmDTBSOWlqF,Gmw-QSPkte5pB-EIY5
3,五月天,後來的我們(眼淚未乾版),2018-04-13,single,1,0hXSe2aWRooElMiaUCFOpX,8qEFykv1OgKctyeBEh
3,五月天,愛情萬歲,2000-07-07,album,12,0CMBn9K7y4sClB4fB1hiXi,4lRDTxRx6lesf6k2aG
3,五月天,我們是五月天,2003-04-17,album,14,4ziGs8gBPzPVHEAYDpRJbs,WlWISsbg7wx8o_ZSFq
3,五月天,星期五晚上 (慶功16蹲版),2024-07-19,single,1,6FHvq12S2de3SoA64erYyB,None
3,五月天,時光機,2003-11-11,album,15,0h6fF3tYgGv7oiGhc9nUib,9YkxaN0HpTG8IH5cJG
3,五月天,步步,2013-11-23,single,1,0ykyxlDXzXQV7h1YOFtygz,8r4TNMQrLZoqO6TSe9
3,五月天,溫柔 #MaydayBlue20th,2020-01-01,single,1,0hFNgUJRgBphC1NBJaZGI3,4tWmLJbFtitQ_ubREe
3,五月天,為你寫下這首情歌,2022-12-14,single,1,7clyQmQE4BgF0XULsArbiZ,5XEFK15BTkffKbLJ6d
3,五月天,為愛而生,2006-12-29,album,13,2rfxqSVGh2d2S4CXMT1oGL,CsYccD2f0h_RkSCwfk
3,五月天,玫瑰少年,2019-08-08,single,1,2cxdvGZcK8pU7vZsFqRU7F,5ZWpelHCmfP8NYouEN
3,五月天,由我們主宰,2014-05-29,single,1,0sWC4EValmmHETaDn0v1Gg,1YDyWKHuV_hODX_kF2
3,五月天,當我們混在一起 2005世界巡迴演唱會 (Live),2005-05-27,album,39,4rAJj0jX1HOMToUsVeCz12,KqoKCbzKOnJP4qBEAZ
3,五月天,瘋狂世界 #MaydayBlue20th,2019-07-08,single,1,57aqBr1g9SwEWhTunaLe4q,L_P6ZJ4uYWLlSQB1mp
3,五月天,知足,2023-04-10,single,1,3kkCnnNH23dAmzEatPhaBz,PZJlI8OY_n53WuaRxc
3,五月天,知足 just my pride 最真傑作選,2005-08-26,N/A,N/A,None,4keFDOYXF4KmWVieWj
3,五月天,神的孩子都在跳舞,2004-01-01,N/A,N/A,None,HZJBAFBCAsSpILeGzR
3,五月天,神的孩子都在跳舞,2004-11-05,album,13,3PwfyEFs0H0Odm1KoJje6J,9XzH9jkXC0_tlVWhgP
3,五月天,第二人生,1970-01-01,N/A,N/A,None,LYccdqiiCNxEuPrB-H
3,五月天,第二人生 Now Here 明日版,2011-12-17,N/A,N/A,None,H-BNLU5ZibEcXZoNMQ
3,五月天,第二人生(明日版),2011-12-16,album,14,2hgla06z5kXqV1kz5HnVl8,None
3,五月天,第二人生(末日版),2011-12-16,album,14,3Xpf0uptVuuQGiOjRX1EvW,None
3,五月天,純真 #MaydayBlue20th,2019-05-06,single,1,1rDRqc5YNxtOcvEETNGzK5,KoO_W0o61IXU8Jn26Q
3,五月天,自伝 History of Tomorrow,2017-02-01,N/A,N/A,None,OnZh7DHOrs6SqMItsD
3,五月天,自傳,2016-07-21,album,13,4hg4cR8QMbE0xuvoxoA6DX,XXgRQh5qEjhjB70Jha
3,五月天,諾亞方舟 世界巡迴演唱會Live,2013-11-11,album,26,6Lhndrlxl2vW4pM96Zrtp6,PZBqEDN4_n53XjOCzl
3,五月天,轉眼（2018 自傳最終章）,2018-12-31,single,1,28kV6CEIsxdqIqHiwyO1U7,5YHtg2pnsLpPxYa3Ja
3,五月天,離開地球表面,2007-07-20,album,17,4PCoCQZX5O79xDRDwTPHix,L_42494eYWLlRF52Ne
3,五月天,離開地球表面Jump!The World,1970-01-01,N/A,N/A,None,X_mu5RcUyKgAmWHKzw
4,蘇慧倫,30週年精選輯:生命之花Flower of Life,2020-08-28,album,28,0v6m9eh9IrPLblmhwGGA8h,None
4,蘇慧倫,30週年精選輯：生命之花,2020-08-28,N/A,N/A,None,Laa-TLVMR5Jln8jiy3
4,蘇慧倫,Happy Hours,1999-01-15,album,12,2TNCRX5q9BoMqzmNzPJFpT,OoUk9UaYhoFhE9gF_V
4,蘇慧倫,LEMON TREE,1996-05-23,album,10,7dMkSB7OywnJMCYQivYCwL,0kfAc8zgc5pS7EDVUd
4,蘇慧倫,Maybe Tomorrow,1990-12-14,album,10,7twpIB5wW6wFWmkRhuhSL6,5aZtjCwYczZYS1XHcP
4,蘇慧倫,不管不管,2024-02-20,single,1,1bgDWzCWikW23nOVJoHvqK,OlehMsy5CCud8gOzZH
4,蘇慧倫,倫選 廣東精選十五首,1999-04-08,album,15,0u2p9sur1IhnPHZDTSDEX3,HZAFUFBCAsSpKa-lP7
4,蘇慧倫,傻瓜,1997-08-08,album,10,5ywMeClWtZHOw0vfyi1isI,KnY57e1ZbvUVKiAlYc
4,蘇慧倫,六月的茉莉夢,1993-06-10,album,10,3cFMiiB5uTIVWpqAlM8y5B,1ZMIkF0Xk0A9sV5ysy
4,蘇慧倫,周華健 & 蘇慧倫2013全新合唱曲第一彈 不可能是不可能的事,2013-07-16,single,1,4TL6Po04PQzZFsglmx1W9d,None
4,蘇慧倫,周華健 & 蘇慧倫2013全新合唱曲第二彈 瀟瀟雨未歇,2013-07-16,single,1,757NOVWNXORFHtDxy73XXL,None
4,蘇慧倫,圈圈,1997-08-29,EP,2,3PomfvSa1COD85p4yrHYzu,HaKcg-qP_dvJIdzo5P
4,蘇慧倫,失戀萬歲,1998-01-08,album,16,1umyziZ2h0gF7WCGEbR6CV,GoaLXrtNzZWl-eWf2I
4,蘇慧倫,安和,2020-02-26,single,1,7ezZ9l8ugZK5BmByKpkrQ4,KoFDnQpK1IXU9ftI2s
4,蘇慧倫,寂寞喧嘩,1992-08-06,album,10,59Jd9LKYeJbYOqqSzvHJ6x,KlC7A64JBqJm-SjaPR
4,蘇慧倫,就要愛了嗎,1994-10-01,album,10,7hqGSdRJUIKjzxyRDdLX52,4t9cXDaFtitQ-eZ03e
4,蘇慧倫,愛上飛鳥的女孩,1994-04-15,album,12,2RlnjnMbJollGGqLSv6uWi,Ol4qDJxJCCud9C6n9O
4,蘇慧倫,慧倫優精選,2001-12-01,N/A,N/A,None,Wrts-78fkjE3nGnb3U
4,蘇慧倫,懶人日記,1999-12-31,album,12,0Lqn1SIr5i5xds1I2KzjwB,GnJLQt1XPEfOA1G_Qm
4,蘇慧倫,戀戀真言,2001-12-25,album,10,1W4JgB0v8G5CsBgCYcerol,DZK7Ypo_1aDjG11YTT
4,蘇慧倫,我們快樂地向前走,2016-08-01,single,1,00w3fu8RsAdEqCgT3x65IC,-mW3-J09LXM75Vv6y-
4,蘇慧倫,我們快樂地向前走,2016-08-01,N/A,N/A,None,-qv315s0B5ro8o4Ex_
4,蘇慧倫,我在你心裡有沒有重量,1990-11-09,N/A,N/A,None,GpWpKlzjWop206SA6E
4,蘇慧倫,我是我的,2022-03-30,single,1,3BrTWZRMORbZd6JrGjHKQY,LaUjARWMR5JllS-bcq
4,蘇慧倫,我有時會想,1994-11-16,album,10,20dnfkESdhOtr9T9m6U387,PXRciIPXQ7mrxfpQ7G
4,蘇慧倫,抬頭紋,2025-01-23,single,1,0fs2ArJMM4b8G2yEi4fzMr,Ol95Ja1JCCud9R_cce
4,蘇慧倫,檸檬原舞曲,1996-10-08,EP,3,07Sn6tBWVw3sXbFOsN1quo,None
4,蘇慧倫,正版蘇慧倫檸檬原舞曲 EP,1996-10-01,N/A,N/A,None,Gs1KgX7zG1L3Hv8kAp
4,蘇慧倫,滾石香港黃金十年-蘇慧倫精選,2003-03-14,album,14,2HWGRUn6UVV0yEi0WivP2y,ClTEcv3BhWIkAl4i7U
4,蘇慧倫,滿足,1995-10-05,album,10,0eP9I6eEN1Mpf4EVNS2bBx,DZ9rYpo_1aDjEftI0-
4,蘇慧倫,為你變成他,2019-12-19,N/A,N/A,None,DabOtPEenP603ozDt7
4,蘇慧倫,為你變成他 (三立華劇《跟鯊魚接吻》片頭曲),2019-12-19,single,1,223PkkLB0EK3MY4Ryej7bB,None
4,蘇慧倫,甜蜜心事,1991-07-26,album,10,51tLGifUpnie3SfXXJN0Ai,8oGhbeKQ3_AF4p9grC
4,蘇慧倫,自然喜歡你,1996-04-09,album,11,0TDbcWq50HI6asqeokrHZU,DZzvwpo_1aDjFO6hFc
4,蘇慧倫,蘇情時間1990-2002全經典,2002-06-01,N/A,N/A,None,4q1bvo31wYJTTKmajT
4,蘇慧倫,蘇慧倫.左撇子.旋轉門,2007-01-01,album,10,4hQshnkdvCXfEsBqxWh8r6,D_Y8KxHKsaFcOXPzD5
4,蘇慧倫,蘇慧倫同名專輯,2006-01-01,album,10,2aaLtrcpcAPWWS3kWi5sM7,HYuzuqmgU1EtVWuUXC
4,蘇慧倫,話說 (粵語版),1996-11-15,album,12,446NjqCvXGAABMCd2LfRzJ,None
4,蘇慧倫,話說蘇慧倫X檔案,1996-11-15,N/A,N/A,None,-nZRkBEINWEdZJHI_r
4,蘇慧倫,輕重,2025-02-18,album,10,3XnUGdbAiGwZFf3bgvz96Q,CtMsTH6noP3rNY6WrN
4,蘇慧倫,追得過一切,1990-04-01,album,10,5XHazZtrkKyX8Xb8jkE9Pg,HaYss-qP_dvJK-bm52
4,蘇慧倫,面面,2020-03-09,album,10,6T1npKoFoavay9OtRd3mCP,4nfT7LPkzvZw0Tp9y-
4,蘇慧倫,鴨子,1996-12-27,album,10,5yTyWXZGdYJ7odEd7KjF81,0o-e7A00u_GpDsZPCe
4,蘇慧倫,鴨子原舞曲,1997-02-01,EP,4,4omBJEjPpSTSntZafZJchi,None
5,丁噹,90s華語金曲翻玩計畫-當我們再一起,2021-11-05,album,10,5XTc7joMwTTv9Jw4YYKTDq,0m8ejj57qw4InPRY_u
5,丁噹,Blue Bird (電視劇《半是蜜糖半是傷》插曲),2020-10-02,N/A,N/A,None,KrdZMRz0QPhDB8n2et
5,丁噹,Light and Shadow (影視劇《愛情應該有的樣子》插曲),2022-06-27,EP,2,7g8sYhfZFBJe4b0mj0iLuP,CqjbjACxmpvC8fDZHe
5,丁噹,Say forever,2015-12-30,single,1,4bfWeyUkkSqrEmibCZq5Du,_ZDv012lKVWPvg_hzD
5,丁噹,​你是心動的理由,2022-01-07,single,1,1851cipQkYHCHYIkSPDhuJ,5YgCeErXsLpPw-JJ5f
5,丁噹,《女優，摔吧！》電影原聲帶,2022-11-25,album,23,1nGqNJEPnbVp2vKZs1ba1E,None
5,丁噹,「搭錯車」音樂劇原聲帶,2018-07-07,N/A,N/A,None,DaINRmF-nP602HTkbP
5,丁噹,【下一站，天后】 - 自選+精選,1970-01-01,N/A,N/A,None,P_IwR4eeKjgS59XY77
5,丁噹,【下一站，天后】自選+精選,2010-07-09,album,20,3SJL3bnMjRbLgzXTcXJlJ4,La25vdUcR5Jlk6539E
5,丁噹,一樣的月光,2018-03-22,N/A,N/A,None,HYCeZRmwU1EtWJMtCc
5,丁噹,下一站，天后演唱會live DVD+CD,2010-11-12,album,12,2PJA9om8J6n9MhYuLCkJDP,La8aXdUcR5JlkEhzVn
5,丁噹,下一道彩虹,2013-07-08,single,1,4rBDnWyXX9SXSiyHd7lNtv,KnDe0_1JbvUVJYnKvI
5,丁噹,不要命,2019-03-20,single,1,10C0nBFsU6XnXz4c5WUi6t,WqXmYt5YG8C8lIK05J
5,丁噹,偷偷的愛 - Feat.嚴爵,2011-10-14,N/A,N/A,None,5_EBuk1aO3eqKaMh-X
5,丁噹,勇敢一次 (三商美邦廣告主題曲),2017-11-23,single,1,6neI1HomAFV3huMgsOQTG1,None
5,丁噹,動漫《深淵遊戲》原聲帶,2023-12-14,EP,4,4y2dsPNZ9BLvyFqDZu3Hpw,None
5,丁噹,千年之戀,2015-09-30,single,1,6poVTxT8KoVZFrRiILf46K,OoB6rZaYhoFhGT9Gzw
5,丁噹,命中注定,2020-06-09,N/A,N/A,None,4to7VcbFtitQ93Lwst
5,丁噹,命中注定 (《你是我的命中注定》片尾曲),2020-06-09,single,1,5skIaxgopBNPr41RCtxhEo,None
5,丁噹,夜貓,1970-01-01,N/A,N/A,None,SsYrRc-z-Mm6dhitZ0
5,丁噹,夜貓,2009-09-29,album,11,1cw2qn3JtkIhDYJMCexYLs,KpaUiypPaopkB4l-kX
5,丁噹,夜遊,2023-09-20,single,1,6RMNnFkPcT7tLQTf1wqYcd,9Xv4v9nnC0_tkBXKte
5,丁噹,天使,2020-05-21,single,1,0gKhP53H3ZeaM6LCfgFbo0,5ZLAG1GymfP8NGVQ8-
5,丁噹,太傻,2021-06-03,single,1,0RK18OQMElMEqAdfZa0WIS,OnvUGsGurs6SqEGx9d
5,丁噹,女字旁,2022-09-22,single,1,7xYHosEnDdzpCPyksBffR8,WoHXPSTnYBvu_fEfDk
5,丁噹,好難得,1970-01-01,N/A,N/A,None,8qadWCvVOgKctRi9cG
5,丁噹,好難得,2012-05-18,album,11,5oMqliEY6f4j6LPnZ6MOfz,KsAuvDNedkIB96OtRP
5,丁噹,幸福的可能,2013-12-05,N/A,N/A,None,DZlp8Ko_1aDjFVXMq1
5,丁噹,很愛過一個人,2017-01-03,single,1,1gR0QYn2NB2JLALGcGM7Jz,OsFcdKAoqcVQbBlS-7
5,丁噹,復活,2016-11-10,N/A,N/A,None,-m-hOh09LXM771UPWS
5,丁噹,愛到不要命,2019-04-02,album,11,5t2ig6VpX1ED2SH7IzQw4e,_-cmKWcRQDQcXvcqVE
5,丁噹,愛著,2024-09-04,single,1,75GTuLd5GJjphiSbDUgZAp,0nuzof23tCwot_nALJ
5,丁噹,我愛上的,1970-01-01,N/A,N/A,None,GsUWk17zG1L3HAC8jO
5,丁噹,我愛上的,2008-10-07,album,10,4s6z6tx4tMRKjjtyhtPQzb,OrpTfA5eLG7iN_Aoys
5,丁噹,我要我,2020-11-19,single,1,64Yng3X24FGYkEUJozuKnl,0rbnpkgtHaJ6meGVzt
5,丁噹,敢愛敢當,2014-07-08,album,20,2Th3Rkgl29U5ZxPZ0MkaGS,OrxJn-5eLG7iPLE7lH
5,丁噹,日與夜，跟自己說晚安,2024-03-01,album,11,6eZ6GBoYL3HAezneabIq49,OnZuR6Eurs6SrfWNih
5,丁噹,時間告訴我的事,2016-08-23,N/A,N/A,None,WnQ_HQDnUikGgr-FzW
5,丁噹,最好不要再遇見你,2024-01-19,single,1,3L9z2BMTcGm6jP1gfAeTKS,Olz4MRy5CCud-rkijy
5,丁噹,最小的偉大,2016-12-14,single,1,7Brfe1kcsnNhf3DDmRlz0R,D-csocpNdbwdPiGfxS
5,丁噹,未來的情人,2011-07-12,album,11,75loSGOb0ypkT8evaF7Z3o,GpD8unzjWop20XCIBb
5,丁噹,未來的情人 （夏日慶典版）,1970-01-01,N/A,N/A,None,-kVmFeLxzpOHTy4qjS
5,丁噹,煩,2021-04-28,single,1,6LkVS8lUHjj2UYdsEE9FFy,Woqal9Q3YBvu-NjTx-
5,丁噹,當我的好朋友,2016-03-18,album,11,6edu5A37ovMOFasV3PfQbX,H_QvoZ4H2kp-_RDCSL
5,丁噹,真心請按兩次鈴,2011-11-16,N/A,N/A,None,GoIv7vtNzZWl8nfbqa
5,丁噹,親愛陌生人,2010-12-06,N/A,N/A,None,GpNDynzjWop23ARB2r
5,丁噹,記憶咖啡,2025-04-02,single,1,0gdv3ZFByjyBHgyWjdvfV3,LZzQylku2Z7b01jhAi
5,丁噹,談戀愛,2024-08-28,single,1,4EjIJzeHYBZlt9VMcnT3ut,Cp1OZbSkaw7YAUnYc6
5,丁噹,身不由己,2013-11-23,single,1,1XgTVe2AeZYXaLzmCSVRhm,None
5,丁噹,進擊吧閃電 戲劇原聲EP,2017-08-28,EP,3,6yvs8WCsmkA93d162zE74L,None
5,丁噹,離家出走,1970-01-01,N/A,N/A,None,CpTbM2Wkaw7YDwvwkA
5,丁噹,離家出走,2007-07-03,album,10,5HDeQDGrDfKSmGzY4njUo2,-mo8yP0tLXM77yE3j4
6,告五人,Live A Little,2021-12-01,single,1,4llm6lXcb29lFh8BQzI9yi,OkqW_2mKH9M2vhmdc-
6,告五人,Summer Romance (愛在夏天),2018-05-20,N/A,N/A,None,PXmZCcP3Q7mrzxt7Ny
6,告五人,一起看黃昏,2024-12-20,single,1,1QHTxeYbYQRwq4sZzIIVPj,None
6,告五人,像是在天堂,2021-11-05,single,1,2iSoWavzWDj5FZwF6vFOeb,HYZn7QkgU1EtXL0D3_
6,告五人,又到天黑,2023-01-21,single,1,0BJ6iLH2EvtD0ukvsReMAp,Gptiq8wzWop23c0PHN
6,告五人,只管向前,2021-10-08,single,1,6mgXsMsDsMsVJT4ZtVSrei,4meExcHE2kVG7fS3XN
6,告五人,在凌晨睡著的自己,2022-12-31,single,1,0TJ1PMFBc6iVbvrRYIeZKf,4qzTNc01wYJTRDT0nO
